Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority
7589,A,6/21/2023,6/22/2023,3,192,41,0,0,227,92,48,Clothing,888.89,1150,Low
3044,A,6/21/2023,6/22/2023,1,728,348,1,0,152,66,48,Food,406.06,5820,Medium
3341,D,6/21/2023,6/22/2023,5,571,229,0,0,199,41,13,Food,701.51,6139,High
6884,C,6/21/2023,6/22/2023,8,615,229,0,0,293,58,30,Food,217.3,6849,Medium
9185,C,6/21/2023,6/22/2023,5,184,181,0,0,339,4,96,Clothing,359.55,5368,High
1249,C,6/21/2023,6/22/2023,3,778,435,0,0,348,49,97,Furniture,550.61,7467,High
3925,C,6/21/2023,6/22/2023,9,618,140,1,1,392,3,70,Clothing,47.26,3125,High
6043,B,6/21/2023,6/22/2023,2,480,287,0,0,306,32,66,Furniture,51.49,8373,Low
1974,D,6/21/2023,6/22/2023,3,506,338,0,0,200,47,7,Clothing,277.13,3830,Medium
8192,A,6/21/2023,6/22/2023,4,331,336,0,0,314,62,56,Electronics,829.49,8492,High
3672,D,6/21/2023,6/22/2023,1,350,321,1,1,399,98,30,Food,224.34,6518,Low
8279,C,6/21/2023,6/22/2023,4,184,81,0,0,163,16,55,Furniture,887.02,5467,Low
8531,A,6/21/2023,6/22/2023,4,418,441,0,0,338,68,90,Furniture,718.9,6355,High
9662,B,6/21/2023,6/22/2023,9,292,166,1,0,223,18,89,Clothing,692.03,9609,Low
2987,D,6/21/2023,6/22/2023,8,734,410,0,0,105,92,33,Furniture,677.38,8695,Medium
1090,A,6/21/2023,6/22/2023,2,700,333,0,0,324,6,42,Electronics,976.55,9262,Medium
9721,A,6/21/2023,6/22/2023,7,706,53,1,0,424,65,6,Furniture,637.35,6312,Medium
5059,C,6/21/2023,6/22/2023,6,986,462,0,0,248,80,8,Furniture,652.78,4378,High
3773,C,6/21/2023,6/22/2023,7,399,455,0,0,156,37,73,Electronics,458.87,9149,High
9383,D,6/21/2023,6/22/2023,4,457,72,0,0,255,73,75,Food,873.58,5359,High
8409,B,6/22/2023,6/23/2023,5,656,212,0,0,184,63,88,Clothing,66.83,4045,Medium
5440,A,6/22/2023,6/23/2023,6,864,170,0,0,123,81,70,Clothing,350.86,4328,Medium
8347,C,6/22/2023,6/23/2023,9,552,482,1,0,214,98,40,Food,293.8,8998,Low
2008,D,6/22/2023,6/23/2023,2,984,435,1,0,191,59,56,Electronics,403.98,6847,High
4783,C,6/22/2023,6/23/2023,9,662,269,0,0,430,95,80,Food,485.11,6987,High
7646,D,6/22/2023,6/23/2023,1,605,218,0,0,290,34,17,Furniture,956.53,3366,Low
5298,C,6/22/2023,6/23/2023,4,164,135,0,0,121,37,88,Clothing,925.24,1745,Low
5668,B,6/22/2023,6/23/2023,5,665,34,0,0,465,34,7,Clothing,615.15,5602,High
5287,A,6/22/2023,6/23/2023,9,321,145,0,0,133,45,40,Clothing,29.67,7970,Medium
3052,C,6/22/2023,6/23/2023,6,565,182,0,1,348,1,58,Electronics,560.08,5737,Medium
7009,A,6/22/2023,6/23/2023,4,171,77,1,0,473,53,62,Electronics,77.8,5191,High
2716,D,6/22/2023,6/23/2023,2,987,307,0,0,136,62,91,Furniture,366.13,7175,Medium
1310,B,6/22/2023,6/23/2023,5,573,252,0,0,396,15,74,Electronics,311.43,6698,High
5538,A,6/22/2023,6/23/2023,8,779,327,0,0,434,95,54,Electronics,651.6,4057,High
2260,C,6/22/2023,6/23/2023,8,797,432,0,1,320,51,9,Electronics,27.7,9049,Medium
4932,A,6/22/2023,6/23/2023,6,754,391,0,0,325,14,51,Food,790.82,5578,Medium
1584,A,6/22/2023,6/23/2023,1,118,420,0,0,460,98,10,Food,828.16,9795,High
8616,D,6/22/2023,6/23/2023,8,621,235,0,0,398,59,49,Clothing,42.03,3515,High
9551,B,6/22/2023,6/23/2023,4,883,321,0,0,377,52,30,Electronics,90.99,8061,High
3866,B,6/22/2023,6/23/2023,2,782,336,1,1,446,1,9,Electronics,921.47,9832,High
6898,A,6/22/2023,6/23/2023,1,514,76,0,1,498,99,46,Clothing,619.82,1425,Low
3011,A,6/22/2023,6/23/2023,7,463,373,1,1,120,75,26,Electronics,960.75,8815,Low
7251,D,6/22/2023,6/23/2023,2,627,461,0,0,151,17,64,Food,463.02,3026,High
5939,A,6/22/2023,6/23/2023,4,179,424,0,0,359,56,34,Electronics,198.73,2493,High
5006,D,6/23/2023,6/24/2023,4,895,488,1,0,426,5,99,Food,376.47,2683,Medium
2625,B,6/23/2023,6/24/2023,1,289,72,0,0,307,17,27,Food,929.7,2184,High
1890,B,6/23/2023,6/24/2023,2,247,26,1,0,473,18,84,Clothing,124.15,6293,High
7078,D,6/23/2023,6/24/2023,1,774,403,0,0,106,89,88,Furniture,893.28,3723,Medium
8036,A,6/23/2023,6/24/2023,6,542,37,0,0,268,55,27,Electronics,534.45,4271,Medium
9923,B,6/23/2023,6/24/2023,3,364,253,0,0,237,99,41,Furniture,79.35,8773,High
4961,C,6/23/2023,6/24/2023,1,971,395,0,0,289,47,83,Furniture,405.76,3767,Medium
3504,D,6/23/2023,6/24/2023,8,749,425,1,1,239,80,18,Furniture,250.82,8886,Low
9806,B,6/23/2023,6/24/2023,4,608,85,0,0,446,49,50,Clothing,579.53,4500,Low
4806,B,6/23/2023,6/24/2023,7,400,356,0,0,255,23,43,Furniture,160.93,5169,Low
7100,B,6/23/2023,6/24/2023,2,565,433,0,0,157,21,41,Clothing,941.86,4102,Low
2719,C,6/23/2023,6/24/2023,6,464,358,0,0,283,29,76,Electronics,219.17,9466,Low
7686,C,6/23/2023,6/24/2023,6,498,30,0,0,353,60,18,Furniture,636.6,7398,Low
2587,C,6/23/2023,6/24/2023,7,592,204,0,0,245,46,61,Food,832.94,8488,Low
8000,A,6/23/2023,6/24/2023,1,641,192,0,0,284,10,72,Furniture,599.94,7027,Medium
1896,D,6/23/2023,6/24/2023,1,915,229,0,0,277,84,53,Furniture,659.01,4416,Medium
6558,A,6/23/2023,6/24/2023,2,579,180,0,0,226,53,80,Food,415.23,9031,Medium
9469,C,6/23/2023,6/24/2023,2,267,244,0,0,144,7,53,Electronics,110.82,8435,Medium
5647,D,6/23/2023,6/24/2023,5,702,39,0,1,289,30,13,Food,140.01,6842,Medium
3432,A,6/23/2023,6/24/2023,1,190,328,0,0,461,93,26,Electronics,705.14,2492,Low
4904,A,6/23/2023,6/24/2023,2,822,422,0,0,465,55,90,Clothing,799.27,2323,High
7837,A,6/23/2023,6/24/2023,6,941,393,0,1,292,65,56,Clothing,843.87,1202,High
2449,C,6/23/2023,6/24/2023,3,399,156,1,0,154,21,85,Food,369.11,3648,Medium
5500,B,6/23/2023,6/24/2023,4,273,167,1,0,393,7,61,Clothing,969.17,8808,High
6454,D,6/24/2023,6/25/2023,1,745,157,1,1,359,44,50,Food,645.2,8394,High
5117,C,6/24/2023,6/25/2023,5,472,129,0,0,114,68,21,Clothing,162.03,3152,Low
9869,D,6/24/2023,6/25/2023,4,123,81,1,1,248,15,8,Food,76.66,4674,Low
3028,C,6/24/2023,6/25/2023,8,300,155,0,0,248,98,97,Food,549.45,9909,High
7845,A,6/24/2023,6/25/2023,3,830,174,0,0,350,2,70,Clothing,743.66,4894,Low
4758,A,6/24/2023,6/25/2023,1,106,287,0,0,353,3,64,Clothing,27.88,6103,Low
6904,B,6/24/2023,6/25/2023,5,105,87,0,0,313,48,50,Electronics,32.34,9066,High
5624,B,6/24/2023,6/25/2023,1,729,101,0,0,207,68,2,Food,582.51,5200,Low
9848,D,6/24/2023,6/25/2023,5,260,247,0,1,134,47,72,Furniture,989.98,7684,Medium
1165,B,6/24/2023,6/25/2023,9,696,205,0,0,480,43,70,Furniture,740.16,1272,Medium
5591,B,6/24/2023,6/25/2023,5,977,88,0,0,359,27,6,Furniture,160.05,6507,High
1589,D,6/24/2023,6/25/2023,2,347,344,1,0,326,4,22,Food,96.33,7717,High
5524,C,6/24/2023,6/25/2023,2,265,287,0,0,319,36,89,Electronics,816.19,9557,Medium
3821,B,6/24/2023,6/25/2023,9,527,410,0,0,239,83,46,Electronics,811.68,5557,Low
7509,C,6/24/2023,6/25/2023,5,244,309,0,0,153,98,95,Food,462.27,2485,High
8693,A,6/24/2023,6/25/2023,8,610,95,0,0,385,80,61,Clothing,45.39,2608,Low
1071,B,6/24/2023,6/25/2023,4,642,439,0,0,364,52,35,Clothing,768.59,5929,Low
4580,A,6/24/2023,6/25/2023,2,608,158,1,0,374,45,62,Furniture,417.83,4332,High
8962,A,6/24/2023,6/25/2023,4,319,113,0,0,435,51,69,Food,818.23,1735,Medium
1268,C,6/24/2023,6/25/2023,4,744,23,0,0,209,86,86,Furniture,152.66,8592,Medium
3462,D,6/24/2023,6/25/2023,9,675,162,0,0,144,32,57,Electronics,468.62,3440,Medium
2015,B,6/24/2023,6/25/2023,6,175,285,1,0,378,2,25,Food,531.12,1451,Medium
8984,C,6/24/2023,6/25/2023,6,742,352,1,0,431,17,82,Food,375.93,3498,Medium
1406,D,6/24/2023,6/25/2023,5,923,54,0,0,360,23,73,Electronics,990.04,8188,Medium
8384,A,6/25/2023,6/26/2023,6,418,63,0,0,311,44,25,Furniture,765.26,4110,Low
7049,B,6/25/2023,6/26/2023,1,972,32,0,0,294,46,93,Electronics,831.85,9925,Medium
7169,A,6/25/2023,6/26/2023,5,137,45,1,0,218,12,33,Furniture,248.66,2216,High
8982,A,6/25/2023,6/26/2023,6,665,218,0,0,293,54,8,Furniture,390.82,2679,High
1985,B,6/25/2023,6/26/2023,8,741,480,0,0,142,13,13,Furniture,119.67,6880,Medium
5485,D,6/25/2023,6/26/2023,4,829,288,0,1,357,74,61,Furniture,998.33,4282,Medium
9901,D,6/25/2023,6/26/2023,5,613,195,0,0,275,68,8,Furniture,265.03,2697,High
3618,B,6/25/2023,6/26/2023,4,345,252,0,0,395,71,27,Furniture,109.58,7129,High
7289,B,6/25/2023,6/26/2023,7,239,447,0,0,198,66,54,Furniture,213.17,4684,High
7928,C,6/25/2023,6/26/2023,6,907,285,0,0,295,15,3,Clothing,575.84,8574,Medium
6368,C,6/25/2023,6/26/2023,4,357,235,0,1,216,62,33,Electronics,342.31,5191,High
5621,A,6/25/2023,6/26/2023,6,716,78,1,0,263,73,95,Electronics,172.32,6327,Medium
8566,B,6/25/2023,6/26/2023,4,480,412,1,0,395,24,28,Furniture,473.64,2218,Medium
5670,D,6/25/2023,6/26/2023,8,947,445,0,0,489,70,85,Electronics,673.76,8130,Medium
8658,A,6/25/2023,6/26/2023,3,577,91,1,0,497,61,52,Clothing,668.13,7277,Medium
2003,A,6/25/2023,6/26/2023,8,284,95,0,1,224,71,29,Electronics,24.6,2101,High
8504,A,6/25/2023,6/26/2023,2,402,227,0,0,456,80,93,Clothing,757.86,9072,Low
3466,A,6/25/2023,6/26/2023,6,593,285,0,0,388,81,61,Clothing,248.75,4633,Low
2939,D,6/25/2023,6/26/2023,8,855,361,0,0,463,94,73,Furniture,922.95,8659,Low
2635,A,6/25/2023,6/26/2023,1,263,234,1,0,246,72,61,Electronics,147.09,8743,High
9095,B,6/25/2023,6/26/2023,6,743,101,1,0,270,3,22,Electronics,405.45,6042,High
7265,C,6/25/2023,6/26/2023,9,302,251,0,0,409,89,72,Clothing,319.09,5644,Medium
2895,D,6/25/2023,6/26/2023,2,507,489,0,0,300,29,57,Furniture,496.45,6069,Low
7524,B,6/25/2023,6/26/2023,1,309,139,1,0,451,21,45,Furniture,320.45,6063,High
2073,B,6/26/2023,6/27/2023,2,958,322,0,0,447,54,81,Clothing,773.53,1733,Medium
6184,B,6/26/2023,6/27/2023,5,200,142,0,0,447,6,87,Food,388.16,7927,Medium
3402,C,6/26/2023,6/27/2023,6,545,239,0,0,479,87,30,Food,356.63,3228,Medium
5895,C,6/26/2023,6/27/2023,1,997,265,1,0,450,11,79,Electronics,971.53,8545,Medium
8331,C,6/26/2023,6/27/2023,7,882,341,0,0,160,70,14,Furniture,409.42,8646,Medium
2956,B,6/26/2023,6/27/2023,4,660,60,0,0,240,27,89,Clothing,138.73,1158,Medium
8023,C,6/26/2023,6/27/2023,9,467,22,0,1,269,91,80,Food,275.32,3722,High
4907,A,6/26/2023,6/27/2023,6,338,10,0,0,324,77,48,Furniture,726.19,9612,Medium
1807,C,6/26/2023,6/27/2023,9,826,15,0,1,333,60,18,Food,269.24,9141,High
9378,D,6/26/2023,6/27/2023,1,390,48,0,0,373,73,32,Clothing,683.69,8416,High
5827,B,6/26/2023,6/27/2023,4,471,365,1,0,320,72,38,Furniture,915.68,4822,Low
5524,B,6/26/2023,6/27/2023,2,961,335,0,0,464,27,53,Furniture,380.36,2085,Low
3284,A,6/26/2023,6/27/2023,6,530,397,1,0,330,32,15,Food,200.72,1166,Medium
6313,C,6/26/2023,6/27/2023,4,379,389,1,0,427,93,37,Furniture,719.63,7360,Medium
1757,C,6/26/2023,6/27/2023,9,566,169,0,0,212,33,49,Furniture,443.41,8166,Low
5887,D,6/26/2023,6/27/2023,3,415,400,0,0,348,5,33,Clothing,55.69,1246,Medium
4854,A,6/26/2023,6/27/2023,1,176,118,0,0,147,9,13,Food,582.67,7812,High
4558,D,6/26/2023,6/27/2023,1,915,478,0,0,450,13,71,Furniture,584.67,4839,High
1961,D,6/26/2023,6/27/2023,9,250,41,0,0,183,97,64,Electronics,684.89,6127,Medium
4847,B,6/26/2023,6/27/2023,9,495,9,0,0,263,94,19,Electronics,737.91,4485,Low
7726,B,6/26/2023,6/27/2023,5,595,429,0,0,186,89,85,Electronics,649.17,9616,Medium
4575,C,6/26/2023,6/27/2023,2,396,467,0,0,272,6,56,Furniture,344.92,3702,Low
3418,C,6/26/2023,6/27/2023,9,768,48,0,0,493,74,37,Electronics,837.03,7070,High
5198,D,6/26/2023,6/27/2023,8,809,264,0,0,492,36,58,Furniture,935.92,8500,Low
2001,C,6/27/2023,6/28/2023,6,995,206,1,0,244,50,9,Furniture,309.08,2968,Low
6244,D,6/27/2023,6/28/2023,7,506,166,0,0,349,61,4,Clothing,289.01,5108,Medium
8119,C,6/27/2023,6/28/2023,6,386,1,0,0,132,48,95,Electronics,517.87,4601,Low
5066,C,6/27/2023,6/28/2023,5,592,67,0,0,420,83,71,Clothing,985.91,9120,Low
3845,B,6/27/2023,6/28/2023,4,635,307,0,0,247,11,13,Food,171.73,2031,High
9849,B,6/27/2023,6/28/2023,7,555,471,0,0,293,17,63,Food,500,8943,Low
6316,B,6/27/2023,6/28/2023,4,591,209,0,1,225,2,63,Furniture,202.27,2083,Medium
1422,B,6/27/2023,6/28/2023,9,108,138,0,1,499,7,61,Furniture,415.79,7770,High
7715,A,6/27/2023,6/28/2023,5,231,36,0,0,497,57,36,Clothing,385.08,9747,Low
5266,B,6/27/2023,6/28/2023,8,176,217,0,0,228,31,8,Furniture,575.17,1103,Low
8549,A,6/27/2023,6/28/2023,6,837,455,0,0,262,59,90,Food,44.29,2458,High
7316,B,6/27/2023,6/28/2023,4,230,277,0,0,228,95,27,Clothing,809.18,2235,Low
3710,C,6/27/2023,6/28/2023,3,987,179,0,1,270,46,26,Electronics,712.25,2250,High
9644,D,6/27/2023,6/28/2023,6,511,4,0,0,424,81,45,Food,999.84,6255,High
9069,C,6/27/2023,6/28/2023,1,189,129,0,0,174,79,42,Furniture,263.18,2447,Medium
2657,C,6/27/2023,6/28/2023,2,597,132,0,1,355,7,14,Furniture,869.12,8115,Low
3541,A,6/27/2023,6/28/2023,7,728,98,0,0,315,94,84,Clothing,614.25,2774,High
7763,B,6/27/2023,6/28/2023,4,721,159,0,0,330,14,92,Furniture,238.68,9480,High
4075,D,6/27/2023,6/28/2023,5,988,235,0,0,336,95,72,Food,302.76,2900,Medium
4164,D,6/27/2023,6/28/2023,1,453,146,0,0,195,9,52,Electronics,30.2,5862,Medium
3053,B,6/27/2023,6/28/2023,2,370,358,0,0,282,9,69,Electronics,350.11,9246,Medium
9479,A,6/27/2023,6/28/2023,4,491,114,0,1,499,2,53,Electronics,900.42,4384,High
6737,A,6/27/2023,6/28/2023,8,531,3,0,1,220,86,51,Furniture,84.48,3373,High
4217,A,6/27/2023,6/28/2023,4,838,86,0,0,294,16,77,Clothing,928.8,5237,Medium
2447,D,6/28/2023,6/29/2023,3,571,45,1,0,349,2,2,Electronics,385.81,9411,Medium
7009,A,6/28/2023,6/29/2023,3,855,82,1,0,210,79,48,Electronics,743.46,8704,Medium
1607,A,6/28/2023,6/29/2023,5,407,153,0,0,171,70,78,Furniture,661.96,2958,Medium
5552,D,6/28/2023,6/29/2023,3,607,305,0,0,151,23,49,Clothing,675.76,2302,High
2764,D,6/28/2023,6/29/2023,8,154,281,0,0,254,28,59,Clothing,552.86,3730,Medium
3671,C,6/28/2023,6/29/2023,5,136,326,1,1,419,43,67,Electronics,469.66,2168,High
7519,D,6/28/2023,6/29/2023,7,999,287,1,1,400,63,80,Food,928.99,2017,Medium
4962,B,6/28/2023,6/29/2023,8,154,110,0,0,294,17,9,Clothing,683.24,6915,Low
4177,D,6/28/2023,6/29/2023,5,623,116,0,0,125,36,2,Electronics,618.46,3065,Low
4722,D,6/28/2023,6/29/2023,8,562,96,0,0,326,19,75,Food,424.06,2231,High
5906,A,6/28/2023,6/29/2023,3,796,427,1,0,496,5,88,Furniture,232.83,2427,Medium
8263,C,6/28/2023,6/29/2023,7,577,281,0,0,308,23,43,Electronics,11.8,5732,Medium
6054,A,6/28/2023,6/29/2023,8,848,188,0,0,320,19,93,Furniture,980.91,9534,Medium
1808,C,6/28/2023,6/29/2023,7,904,87,0,0,433,1,14,Electronics,758.81,9344,Medium
1725,A,6/28/2023,6/29/2023,2,815,306,0,0,385,27,40,Furniture,994.05,5974,Low
8701,B,6/28/2023,6/29/2023,8,310,442,0,1,352,43,55,Furniture,772.49,8045,High
2216,A,6/28/2023,6/29/2023,6,325,86,0,1,201,25,59,Food,55.07,5839,Low
5051,A,6/28/2023,6/29/2023,3,106,421,0,0,364,54,86,Clothing,449.65,1156,Low
3197,B,6/28/2023,6/29/2023,4,831,25,0,0,275,6,47,Food,125.61,7152,Medium
3806,B,6/28/2023,6/29/2023,7,922,379,1,0,451,81,34,Electronics,803.26,4213,High
9970,D,6/28/2023,6/29/2023,3,639,428,0,0,283,76,36,Furniture,194.12,8084,High
1972,A,6/28/2023,6/29/2023,1,904,30,0,0,423,25,33,Electronics,661.09,1782,Low
6634,B,6/28/2023,6/29/2023,6,311,125,0,0,489,74,63,Furniture,661.96,6999,Low
8483,B,6/28/2023,6/29/2023,3,288,197,0,0,292,46,18,Electronics,642.5,5978,Medium
3123,D,6/29/2023,6/30/2023,6,174,300,0,0,444,59,22,Clothing,879.57,7444,High
9790,C,6/29/2023,6/30/2023,3,853,30,0,0,294,55,89,Electronics,728.49,2215,Low
1224,B,6/29/2023,6/30/2023,6,213,366,0,0,120,24,5,Electronics,334.21,5395,Low
2814,B,6/29/2023,6/30/2023,4,778,316,0,0,433,75,32,Electronics,321.64,4592,Low
2106,A,6/29/2023,6/30/2023,4,717,431,0,0,385,24,49,Food,32.07,1347,Medium
1124,D,6/29/2023,6/30/2023,2,250,231,0,0,156,3,36,Electronics,909.2,3535,Medium
4246,A,6/29/2023,6/30/2023,4,535,44,0,0,154,40,73,Food,112.44,2675,High
3931,C,6/29/2023,6/30/2023,4,977,492,1,0,101,20,14,Food,484.33,5474,Medium
3971,D,6/29/2023,6/30/2023,7,183,315,0,1,403,87,64,Food,513.42,6499,High
3017,A,6/29/2023,6/30/2023,5,311,188,0,0,121,69,32,Food,453.36,1723,Low
8415,B,6/29/2023,6/30/2023,8,878,51,0,0,240,77,9,Furniture,578.54,8266,High
3415,B,6/29/2023,6/30/2023,7,933,51,0,0,188,70,87,Clothing,731.96,1905,High
4096,D,6/29/2023,6/30/2023,9,880,331,0,0,467,66,48,Furniture,204.27,3124,Low
2609,B,6/29/2023,6/30/2023,8,560,498,0,0,398,93,52,Electronics,82.96,9185,Low
1717,A,6/29/2023,6/30/2023,9,276,464,0,0,174,69,9,Electronics,858.85,6660,Medium
4561,D,6/29/2023,6/30/2023,1,882,317,0,0,173,79,85,Furniture,499.83,5871,Low
7782,B,6/29/2023,6/30/2023,3,411,409,1,0,404,8,32,Electronics,136.08,5311,Low
2048,B,6/29/2023,6/30/2023,5,793,322,0,1,335,98,10,Food,675.35,4524,Low
9307,C,6/29/2023,6/30/2023,9,258,78,0,0,264,55,93,Clothing,230.85,8643,Low
8905,C,6/29/2023,6/30/2023,8,800,48,0,0,316,37,98,Electronics,91.01,3113,Medium
6578,D,6/29/2023,6/30/2023,7,285,229,0,0,463,90,86,Food,289.75,4540,Low
2620,C,6/29/2023,6/30/2023,2,570,343,0,0,390,73,69,Clothing,303.93,4034,High
7548,A,6/29/2023,6/30/2023,6,408,370,0,0,118,72,11,Electronics,869.75,8592,High
8381,B,6/29/2023,6/30/2023,4,345,477,0,0,383,14,58,Clothing,314.28,8817,Low
5780,B,6/30/2023,7/1/2023,5,928,43,1,0,461,48,28,Furniture,782.46,1920,High
4792,B,6/30/2023,7/1/2023,5,483,291,0,0,467,89,88,Furniture,581.46,4865,Medium
3941,D,6/30/2023,7/1/2023,4,141,436,0,0,470,98,34,Electronics,103.75,3675,Low
6695,D,6/30/2023,7/1/2023,4,384,246,0,1,476,67,53,Electronics,164.9,1453,Low
7401,C,6/30/2023,7/1/2023,4,399,427,0,1,287,32,40,Furniture,89.31,5607,Medium
7197,B,6/30/2023,7/1/2023,2,535,218,0,0,237,36,64,Clothing,407.47,2675,Low
6450,B,6/30/2023,7/1/2023,1,468,21,0,0,434,5,10,Food,970.19,5876,Low
9975,B,6/30/2023,7/1/2023,2,973,129,1,1,451,79,26,Furniture,188.99,5177,Medium
9432,B,6/30/2023,7/1/2023,7,585,6,0,1,379,92,43,Electronics,348.68,9900,High
6874,B,6/30/2023,7/1/2023,1,535,271,0,1,301,18,71,Furniture,821.81,2054,Low
2553,A,6/30/2023,7/1/2023,6,905,471,0,0,483,11,44,Furniture,877.03,1398,Low
2012,B,6/30/2023,7/1/2023,4,527,349,0,0,257,74,71,Electronics,738.02,5065,Low
9378,A,6/30/2023,7/1/2023,2,280,43,0,0,332,4,57,Food,472.41,8876,High
2881,B,6/30/2023,7/1/2023,3,982,239,0,0,214,20,48,Electronics,652.39,3039,Medium
7799,D,6/30/2023,7/1/2023,7,997,365,0,0,324,5,79,Electronics,455.53,1271,Medium
5586,D,6/30/2023,7/1/2023,6,976,64,0,1,144,63,62,Furniture,850.13,7011,Low
9622,A,6/30/2023,7/1/2023,6,793,245,1,0,316,54,61,Food,415.77,7440,Medium
9430,B,6/30/2023,7/1/2023,8,439,474,0,1,217,65,67,Clothing,819.62,3912,High
7447,D,6/30/2023,7/1/2023,8,590,72,1,0,415,77,45,Furniture,589.82,5443,High
3345,D,6/30/2023,7/1/2023,6,594,70,0,0,471,86,61,Clothing,526.03,7346,Low
1075,B,6/30/2023,7/1/2023,1,829,196,0,0,408,13,90,Clothing,659.92,9004,Medium
6877,B,6/30/2023,7/1/2023,7,262,188,0,0,458,79,71,Clothing,299.2,3985,High
7785,D,6/30/2023,7/1/2023,8,657,157,0,0,380,73,2,Electronics,398.24,9070,High
5922,B,6/30/2023,7/1/2023,5,555,425,0,0,201,3,74,Food,806.99,8282,High
9090,C,7/1/2023,7/2/2023,4,191,474,0,1,231,2,94,Electronics,390.14,5631,High
3330,B,7/1/2023,7/2/2023,7,204,329,0,0,447,12,47,Food,657.06,5651,Medium
5686,D,7/1/2023,7/2/2023,6,818,24,0,0,311,88,67,Electronics,666.91,6873,Low
2902,D,7/1/2023,7/2/2023,6,538,337,0,0,301,82,29,Clothing,871.04,7211,Medium
5670,A,7/1/2023,7/2/2023,3,597,70,0,0,386,56,63,Clothing,449.24,7795,Low
8143,C,7/1/2023,7/2/2023,4,427,312,0,0,246,58,25,Clothing,903.5,6302,High
3059,D,7/1/2023,7/2/2023,5,750,222,0,0,357,89,4,Furniture,993.14,9451,High
1140,C,7/1/2023,7/2/2023,9,640,159,0,0,359,52,47,Clothing,177.51,3969,High
2789,B,7/1/2023,7/2/2023,8,608,305,0,0,434,15,69,Electronics,718.26,4336,Low
1016,D,7/1/2023,7/2/2023,3,350,492,0,0,393,1,63,Furniture,701.38,1780,Medium
1464,A,7/1/2023,7/2/2023,6,290,74,1,0,132,72,6,Clothing,461.58,7766,High
5471,D,7/1/2023,7/2/2023,1,146,137,0,0,117,71,83,Food,310.78,4582,Low
2827,A,7/1/2023,7/2/2023,3,978,405,0,0,459,99,18,Electronics,36.97,5148,High
9711,C,7/1/2023,7/2/2023,7,350,478,0,0,259,45,36,Clothing,639.86,7267,Low
6956,A,7/1/2023,7/2/2023,7,874,40,1,0,214,16,76,Electronics,322.55,1060,Medium
1089,B,7/1/2023,7/2/2023,2,984,302,0,0,307,17,88,Electronics,556.67,3436,High
5815,B,7/1/2023,7/2/2023,3,163,397,1,1,260,30,57,Electronics,130.91,6577,High
3851,B,7/1/2023,7/2/2023,7,949,386,0,0,389,37,30,Clothing,53.83,2408,Medium
3843,D,7/1/2023,7/2/2023,6,419,471,0,0,406,18,14,Electronics,804.36,6538,High
7543,B,7/1/2023,7/2/2023,7,959,333,0,0,418,76,39,Clothing,131.71,1818,Medium
6901,B,7/1/2023,7/2/2023,9,879,308,0,0,146,92,2,Electronics,146,7593,Medium
1969,D,7/1/2023,7/2/2023,8,623,15,0,0,496,11,34,Food,574.88,1580,High
2094,C,7/1/2023,7/2/2023,6,391,374,0,0,151,60,58,Clothing,733.8,4406,Low
7124,B,7/1/2023,7/2/2023,4,128,188,0,0,448,59,84,Food,17.91,3368,Medium
8347,B,7/2/2023,7/3/2023,9,750,27,0,0,151,70,87,Furniture,447.7,3839,High
4195,D,7/2/2023,7/3/2023,7,536,162,0,0,270,26,35,Food,634.94,9712,Medium
2404,C,7/2/2023,7/3/2023,5,696,487,0,1,205,80,34,Food,740.7,8870,Low
7940,C,7/2/2023,7/3/2023,2,685,385,0,0,197,38,85,Electronics,948.42,5412,Low
5290,C,7/2/2023,7/3/2023,9,862,316,0,0,308,9,8,Clothing,25.96,1327,Medium
4982,D,7/2/2023,7/3/2023,7,835,439,0,0,230,82,43,Clothing,899.64,9726,Low
6555,A,7/2/2023,7/3/2023,9,146,481,0,0,321,97,63,Clothing,967.02,8662,Medium
8954,A,7/2/2023,7/3/2023,9,516,54,0,0,322,83,62,Electronics,867.11,9912,Low
5713,B,7/2/2023,7/3/2023,5,692,273,0,0,414,73,94,Furniture,949.4,9794,High
4092,B,7/2/2023,7/3/2023,7,550,454,1,0,226,46,20,Food,127.35,6852,Low
5159,B,7/2/2023,7/3/2023,5,732,304,0,0,424,44,52,Food,992.33,7462,Low
7308,A,7/2/2023,7/3/2023,3,654,101,0,0,225,42,84,Electronics,767.56,4670,Medium
8478,D,7/2/2023,7/3/2023,8,757,41,0,0,229,73,87,Electronics,78.79,9010,High
9476,B,7/2/2023,7/3/2023,8,173,262,0,0,295,69,84,Furniture,682.1,4591,High
5933,D,7/2/2023,7/3/2023,9,152,387,0,0,143,23,46,Food,706.09,9690,Low
5926,B,7/2/2023,7/3/2023,6,332,170,1,0,483,34,87,Furniture,633.06,5185,High
4969,D,7/2/2023,7/3/2023,2,906,207,1,0,393,22,4,Furniture,875.93,7652,High
3965,D,7/2/2023,7/3/2023,3,974,314,0,0,287,69,62,Electronics,751.28,7899,Low
5319,A,7/2/2023,7/3/2023,6,299,48,0,0,343,65,10,Furniture,170.11,9711,High
9975,D,7/2/2023,7/3/2023,1,773,59,1,0,190,26,40,Food,257.7,9134,Low
