Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Revenue
7175,C,2023-08-11,2023-08-12,2,492,67,1,0,331,76,11,Electronics,130.38,5503,High,9908.88
1666,B,2023-08-11,2023-08-12,3,122,179,0,0,153,92,55,Food,722.49,7236,Low,66469.08
1283,C,2023-08-11,2023-08-12,7,230,379,0,1,135,97,47,Electronics,461.23,4590,Low,44739.310000000005
6840,B,2023-08-11,2023-08-12,7,226,420,0,0,152,42,78,Electronics,905.63,1709,High,38036.46
4565,A,2023-08-11,2023-08-12,1,544,173,0,0,287,3,50,Electronics,372.84,1826,Medium,1118.52
5593,A,2023-08-11,2023-08-12,4,876,168,0,0,173,41,97,Electronics,111.65,6167,Medium,4577.650000000001
2465,B,2023-08-11,2023-08-12,6,408,388,1,0,399,49,23,Food,968.78,1092,Medium,47470.22
9321,A,2023-08-11,2023-08-12,8,807,449,0,1,388,83,61,Clothing,406.7,1025,Medium,33756.1
5734,C,2023-08-12,2023-08-13,3,532,260,0,0,410,82,7,Electronics,849.72,3929,Low,69677.04000000001
7257,D,2023-08-12,2023-08-13,3,572,446,1,0,143,37,15,Food,55.59,1492,Medium,2056.83
8366,A,2023-08-12,2023-08-13,8,147,124,0,0,150,92,79,Food,365.75,5541,Medium,33649.0
4672,D,2023-08-12,2023-08-13,8,990,130,0,0,198,95,9,Clothing,598.44,7026,High,56851.8
8382,A,2023-08-12,2023-08-13,8,181,233,0,0,441,7,85,Clothing,528.85,6335,High,3701.9500000000003
7587,C,2023-08-12,2023-08-13,1,208,391,0,0,150,38,37,Clothing,730.42,6150,Low,27755.96
1992,A,2023-08-12,2023-08-13,8,362,153,0,0,234,58,59,Food,884.21,3999,Low,51284.18
7858,A,2023-08-12,2023-08-13,8,966,329,0,1,312,5,28,Furniture,761.01,7640,High,3805.05
3121,B,2023-08-12,2023-08-13,2,130,124,0,0,484,61,6,Furniture,317.01,5508,Medium,19337.61
3223,D,2023-08-12,2023-08-13,9,457,353,1,0,240,83,10,Food,969.65,1900,Low,80480.95
5522,D,2023-08-12,2023-08-13,7,667,493,0,1,403,77,15,Electronics,919.88,5236,High,70830.76
4188,C,2023-08-12,2023-08-13,8,579,378,0,0,482,39,88,Food,633.74,8538,High,24715.86
4237,C,2023-08-12,2023-08-13,2,966,99,0,0,213,28,4,Food,514.88,4656,High,14416.64
5136,D,2023-08-12,2023-08-13,4,288,52,1,0,338,57,99,Clothing,521.26,5566,Low,29711.82
1343,B,2023-08-12,2023-08-13,7,104,331,0,0,439,2,58,Clothing,737.85,5986,Low,1475.7
5704,B,2023-08-12,2023-08-13,6,385,467,0,0,274,70,15,Electronics,488.59,3703,Medium,34201.299999999996
5823,D,2023-08-12,2023-08-13,7,889,127,0,0,146,79,37,Food,986.6,9117,Low,77941.40000000001
5920,A,2023-08-12,2023-08-13,1,756,412,0,0,365,28,2,Electronics,713.39,6075,High,19974.92
4201,D,2023-08-12,2023-08-13,8,493,13,0,0,125,37,47,Clothing,245.79,2268,Medium,9094.23
6471,A,2023-08-12,2023-08-13,7,554,495,0,1,149,89,28,Food,661.89,3735,Medium,58908.21
1888,D,2023-08-12,2023-08-13,4,807,4,0,0,228,96,69,Food,489.59,3768,Low,47000.64
8127,A,2023-08-12,2023-08-13,1,525,249,0,0,464,55,87,Furniture,168.26,7449,Low,9254.3
4720,B,2023-08-12,2023-08-13,8,126,367,0,0,418,94,73,Clothing,523.65,6162,Low,49223.1
3883,D,2023-08-12,2023-08-13,7,226,26,1,0,244,88,71,Electronics,860.39,1364,Low,75714.31999999999
5212,C,2023-08-13,2023-08-14,8,234,124,1,0,244,82,68,Food,34.39,6722,Medium,2819.98
7961,A,2023-08-13,2023-08-14,1,634,451,0,0,266,1,19,Clothing,852.73,8767,High,852.73
3415,B,2023-08-13,2023-08-14,5,430,28,0,0,142,3,8,Electronics,688.31,6300,Medium,2064.93
4001,C,2023-08-13,2023-08-14,9,728,2,0,1,140,71,31,Furniture,728.41,4246,High,51717.11
2738,B,2023-08-13,2023-08-14,5,491,480,0,1,114,97,14,Clothing,893.7,7949,High,86688.90000000001
2364,A,2023-08-13,2023-08-14,3,107,413,0,1,228,85,29,Electronics,944.28,9248,Low,80263.8
3708,D,2023-08-13,2023-08-14,9,712,227,0,0,157,14,9,Food,302.19,8000,High,4230.66
1924,B,2023-08-13,2023-08-14,9,360,136,1,0,153,48,70,Clothing,919.94,1654,Medium,44157.12
1151,D,2023-08-13,2023-08-14,4,298,256,0,1,323,37,60,Furniture,224.37,2562,Low,8301.69
9777,D,2023-08-13,2023-08-14,4,697,239,0,0,302,3,92,Clothing,152.93,2196,Medium,458.79
9044,B,2023-08-13,2023-08-14,8,839,278,0,0,232,49,45,Electronics,559.29,4622,Medium,27405.21
1912,B,2023-08-13,2023-08-14,7,485,322,0,0,161,56,74,Electronics,928.38,7962,Low,51989.28
3321,B,2023-08-13,2023-08-14,5,571,159,0,1,342,89,54,Clothing,63.84,3272,High,5681.76
1495,D,2023-08-13,2023-08-14,6,278,471,0,0,309,60,45,Clothing,532.74,5352,Medium,31964.4
3148,C,2023-08-13,2023-08-14,3,549,5,0,0,341,97,3,Electronics,681.72,5236,High,66126.84
1556,A,2023-08-13,2023-08-14,6,339,460,0,0,482,13,76,Food,747.97,8009,High,9723.61
2552,C,2023-08-13,2023-08-14,8,623,304,1,0,309,53,36,Electronics,508.88,9829,Medium,26970.64
3120,D,2023-08-13,2023-08-14,9,914,142,0,0,314,50,11,Clothing,579.16,5644,High,28958.0
4085,B,2023-08-13,2023-08-14,3,845,441,1,0,343,97,73,Food,459.14,6583,Low,44536.58
4504,B,2023-08-13,2023-08-14,8,282,180,0,0,170,93,6,Furniture,726.03,1461,Medium,67520.79
1156,A,2023-08-13,2023-08-14,3,893,29,1,0,401,19,76,Electronics,385.45,6507,Medium,7323.55
9926,A,2023-08-13,2023-08-14,2,457,459,0,0,189,26,41,Furniture,287.59,7797,High,7477.339999999999
8505,C,2023-08-13,2023-08-14,5,475,252,1,0,255,53,72,Food,270.14,7208,Medium,14317.42
8162,C,2023-08-13,2023-08-14,4,801,39,0,0,477,57,41,Furniture,656.85,6431,High,37440.450000000004
6523,A,2023-08-14,2023-08-15,5,937,186,0,0,183,38,77,Furniture,925.34,5000,High,35162.92
8543,D,2023-08-14,2023-08-15,6,826,318,0,0,250,9,62,Food,280.91,4271,Medium,2528.19
9055,C,2023-08-14,2023-08-15,3,869,303,0,0,259,46,9,Food,257.34,2370,Medium,11837.64
5654,B,2023-08-14,2023-08-15,1,637,226,0,0,181,94,84,Electronics,718.51,3425,Medium,67539.94
7250,B,2023-08-14,2023-08-15,4,881,219,1,1,388,86,10,Furniture,19.05,4475,Medium,1638.3
8246,D,2023-08-14,2023-08-15,6,181,379,0,0,285,4,41,Clothing,835.88,3437,High,3343.52
1154,A,2023-08-14,2023-08-15,2,457,323,0,0,188,71,27,Clothing,385.49,9712,High,27369.79
8950,C,2023-08-14,2023-08-15,2,284,390,0,1,259,82,53,Food,902.66,5150,High,74018.12
1996,B,2023-08-14,2023-08-15,1,387,430,0,0,469,50,4,Clothing,711.48,3912,Low,35574.0
5626,A,2023-08-14,2023-08-15,9,161,42,0,0,149,70,10,Electronics,794.8,3577,High,55636.0
3905,C,2023-08-14,2023-08-15,3,982,143,0,0,278,93,49,Food,179.49,3834,High,16692.57
1153,D,2023-08-14,2023-08-15,2,606,277,1,0,319,5,19,Food,370.54,7276,Low,1852.7
8853,B,2023-08-14,2023-08-15,4,561,318,0,0,304,70,74,Furniture,287.76,3245,Medium,20143.2
7481,D,2023-08-14,2023-08-15,6,129,173,1,0,118,34,50,Food,717.95,6328,Medium,24410.300000000003
6599,D,2023-08-14,2023-08-15,1,130,246,0,0,102,98,48,Clothing,32.52,9583,High,3186.9600000000005
2716,D,2023-08-14,2023-08-15,9,392,172,1,0,215,65,23,Food,623.04,6582,High,40497.6
1786,C,2023-08-14,2023-08-15,9,272,40,0,0,446,18,9,Furniture,869.42,6947,Low,15649.56
5368,D,2023-08-14,2023-08-15,8,713,408,0,0,398,27,66,Electronics,53.28,2115,High,1438.56
9096,C,2023-08-14,2023-08-15,6,227,49,0,0,256,10,19,Clothing,297.79,1343,Medium,2977.9
5272,C,2023-08-14,2023-08-15,4,185,322,0,0,340,2,72,Food,215.87,7233,Medium,431.74
4767,D,2023-08-14,2023-08-15,2,414,179,0,0,207,83,90,Electronics,998.12,1354,High,82843.96
9834,D,2023-08-14,2023-08-15,8,127,341,0,0,399,91,51,Furniture,985.77,4510,High,89705.06999999999
6994,A,2023-08-14,2023-08-15,7,221,158,0,0,151,61,11,Furniture,133.08,6218,Low,8117.880000000001
8216,B,2023-08-14,2023-08-15,4,350,36,0,0,452,22,3,Electronics,202.82,6439,Low,4462.04
9857,A,2023-08-15,2023-08-16,3,672,405,0,1,127,10,61,Furniture,32.73,7842,High,327.29999999999995
4426,B,2023-08-15,2023-08-16,6,502,26,0,0,311,59,94,Furniture,570.57,3630,Low,33663.630000000005
4783,B,2023-08-15,2023-08-16,1,782,375,1,0,208,91,82,Furniture,688.99,1834,Medium,62698.090000000004
6427,A,2023-08-15,2023-08-16,2,542,385,0,1,409,12,17,Furniture,657.96,1017,Medium,7895.52
8011,A,2023-08-15,2023-08-16,7,371,255,0,0,357,63,73,Food,267.39,7772,Low,16845.57
9052,B,2023-08-15,2023-08-16,3,936,277,0,1,469,15,30,Electronics,211.27,6786,Medium,3169.05
4701,B,2023-08-15,2023-08-16,1,911,248,0,0,319,63,80,Electronics,65.18,4280,Medium,4106.34
3349,B,2023-08-15,2023-08-16,2,212,180,1,1,116,65,8,Furniture,636.33,1159,Medium,41361.450000000004
8011,C,2023-08-15,2023-08-16,9,805,16,1,0,339,38,41,Furniture,253.05,5170,Medium,9615.9
8055,B,2023-08-15,2023-08-16,7,493,367,1,0,311,88,26,Electronics,97.83,1675,Low,8609.039999999999
2212,D,2023-08-15,2023-08-16,7,118,124,1,1,383,6,5,Food,360.97,1075,Medium,2165.82
7965,D,2023-08-15,2023-08-16,8,951,311,1,0,383,93,69,Clothing,156.98,8819,High,14599.14
7704,D,2023-08-15,2023-08-16,8,704,211,0,1,279,6,24,Food,511.18,4386,Low,3067.08
8433,A,2023-08-15,2023-08-16,9,828,471,1,0,371,38,78,Food,157.63,1322,Low,5989.94
3511,A,2023-08-15,2023-08-16,2,564,236,0,0,184,48,69,Clothing,988.7,7430,Medium,47457.600000000006
1143,A,2023-08-15,2023-08-16,8,790,414,0,0,360,15,36,Furniture,342.21,7739,High,5133.15
8367,B,2023-08-15,2023-08-16,8,290,499,0,1,400,72,89,Food,480.14,7506,Medium,34570.08
4228,D,2023-08-15,2023-08-16,5,592,298,0,0,309,29,17,Furniture,600.67,7830,Medium,17419.43
5582,B,2023-08-15,2023-08-16,5,262,199,0,0,407,2,70,Clothing,852.12,1681,Low,1704.24
7031,C,2023-08-15,2023-08-16,4,711,376,0,0,161,75,71,Food,948.49,4255,Medium,71136.75
5243,C,2023-08-15,2023-08-16,5,798,180,0,1,104,73,46,Clothing,373.29,9330,High,27250.170000000002
3713,A,2023-08-15,2023-08-16,2,394,388,0,0,206,16,79,Electronics,429.3,5730,Low,6868.8
5185,C,2023-08-15,2023-08-16,2,678,129,0,0,110,58,70,Furniture,159.45,8454,High,9248.099999999999
8328,D,2023-08-15,2023-08-16,5,172,120,1,0,441,88,32,Food,197.75,4159,Medium,17402.0
5633,C,2023-08-16,2023-08-17,3,843,186,0,0,314,34,60,Electronics,725.0,9126,Medium,24650.0
4192,A,2023-08-16,2023-08-17,1,800,387,1,0,318,43,42,Food,440.92,6627,High,18959.56
1300,B,2023-08-16,2023-08-17,9,661,226,0,0,486,24,40,Furniture,843.85,6518,High,20252.4
1723,C,2023-08-16,2023-08-17,2,408,161,1,0,278,25,27,Furniture,533.85,3872,Medium,13346.25
6694,D,2023-08-16,2023-08-17,2,401,450,0,0,415,41,5,Electronics,289.88,9577,Medium,11885.08
4010,D,2023-08-16,2023-08-17,4,407,111,0,0,165,33,61,Furniture,682.52,1284,Medium,22523.16
6555,D,2023-08-16,2023-08-17,2,223,467,0,0,284,43,61,Clothing,478.04,9488,Low,20555.72
1067,B,2023-08-16,2023-08-17,7,768,456,0,0,116,17,80,Clothing,891.32,3901,High,15152.44
3506,D,2023-08-16,2023-08-17,1,360,133,1,0,486,7,52,Electronics,378.13,1138,Low,2646.91
2537,A,2023-08-16,2023-08-17,2,294,185,0,0,486,59,75,Clothing,262.13,8774,High,15465.67
1397,A,2023-08-16,2023-08-17,5,941,174,1,0,139,27,89,Furniture,445.04,2742,Medium,12016.08
6680,D,2023-08-16,2023-08-17,2,450,260,0,0,435,36,66,Electronics,850.56,4203,Medium,30620.159999999996
5825,C,2023-08-16,2023-08-17,9,942,316,0,0,175,19,92,Food,826.16,9947,Medium,15697.039999999999
9747,D,2023-08-16,2023-08-17,4,867,488,0,1,418,15,7,Clothing,894.54,5828,Medium,13418.099999999999
7048,A,2023-08-16,2023-08-17,9,588,311,0,0,345,70,38,Electronics,851.15,2480,High,59580.5
4661,A,2023-08-16,2023-08-17,1,299,357,1,0,150,57,51,Electronics,336.84,8286,Medium,19199.879999999997
3941,A,2023-08-16,2023-08-17,1,983,418,0,0,228,69,1,Furniture,596.31,6163,High,41145.39
8067,C,2023-08-16,2023-08-17,1,607,374,0,0,406,53,82,Furniture,796.76,2968,Low,42228.28
6091,C,2023-08-16,2023-08-17,4,997,478,0,1,359,69,76,Electronics,840.72,9633,Medium,58009.68
2601,C,2023-08-16,2023-08-17,9,679,268,0,0,308,2,49,Clothing,407.74,2788,Low,815.48
2480,A,2023-08-16,2023-08-17,8,545,281,0,0,310,18,72,Clothing,518.46,6385,High,9332.28
7230,B,2023-08-16,2023-08-17,7,179,469,0,0,231,32,20,Electronics,297.76,1347,High,9528.32
4276,D,2023-08-16,2023-08-17,1,844,223,0,0,183,29,99,Electronics,700.86,3660,High,20324.94
7447,D,2023-08-16,2023-08-17,3,797,251,1,0,148,49,42,Food,675.14,9724,Low,33081.86
6499,A,2023-08-17,2023-08-18,9,716,63,0,1,345,84,16,Food,594.49,4812,High,49937.16
7273,C,2023-08-17,2023-08-18,9,568,462,0,0,138,83,33,Clothing,631.04,3558,High,52376.32
2299,B,2023-08-17,2023-08-18,5,936,394,0,0,244,80,89,Furniture,899.67,6765,Low,71973.59999999999
6818,B,2023-08-17,2023-08-18,6,541,317,0,0,242,75,83,Food,821.85,8192,Medium,61638.75
7701,C,2023-08-17,2023-08-18,6,753,463,0,1,346,60,99,Electronics,133.57,4136,Low,8014.2
5994,D,2023-08-17,2023-08-18,4,371,430,0,1,460,28,16,Food,646.31,1253,Low,18096.68
8489,D,2023-08-17,2023-08-18,1,442,123,0,1,255,86,16,Furniture,169.98,3155,High,14618.279999999999
9269,B,2023-08-17,2023-08-18,5,223,69,0,0,115,27,48,Furniture,156.91,6927,Low,4236.57
3831,B,2023-08-17,2023-08-18,1,322,237,0,0,489,81,89,Furniture,454.74,9255,High,36833.94
3721,C,2023-08-17,2023-08-18,1,589,74,0,0,447,8,96,Electronics,490.69,3646,Medium,3925.52
2532,D,2023-08-17,2023-08-18,5,785,441,0,0,380,72,55,Clothing,113.07,9281,High,8141.039999999999
9429,B,2023-08-17,2023-08-18,5,802,499,1,0,138,23,28,Furniture,516.69,9187,Low,11883.87
6253,D,2023-08-17,2023-08-18,7,751,9,0,0,244,32,73,Furniture,184.73,7596,Low,5911.36
2996,B,2023-08-17,2023-08-18,2,396,399,0,0,145,15,82,Clothing,555.14,1545,Low,8327.1
6311,C,2023-08-17,2023-08-18,6,218,267,0,0,471,91,23,Clothing,833.79,6911,Medium,75874.89
1277,D,2023-08-17,2023-08-18,2,886,454,1,0,408,68,30,Furniture,95.09,8037,Medium,6466.12
4089,B,2023-08-17,2023-08-18,5,175,486,1,0,469,40,61,Furniture,405.26,2888,High,16210.4
1523,B,2023-08-17,2023-08-18,4,720,474,0,0,406,96,96,Electronics,241.37,6300,Low,23171.52
5275,B,2023-08-17,2023-08-18,5,730,87,0,0,119,57,88,Electronics,578.91,5535,Medium,32997.869999999995
6365,B,2023-08-17,2023-08-18,2,980,49,0,0,442,47,75,Clothing,894.58,7379,High,42045.26
4122,C,2023-08-17,2023-08-18,8,357,142,1,0,232,10,26,Furniture,205.3,8181,High,2053.0
9167,D,2023-08-17,2023-08-18,8,631,58,0,0,417,56,11,Clothing,679.54,2724,Low,38054.24
6190,D,2023-08-17,2023-08-18,6,730,453,0,0,458,92,20,Clothing,102.16,5032,Low,9398.72
5575,A,2023-08-17,2023-08-18,3,450,317,0,0,367,52,44,Food,550.34,8085,Medium,28617.68
8727,D,2023-08-18,2023-08-19,4,748,210,0,0,180,96,18,Electronics,679.31,8693,Low,65213.759999999995
2797,A,2023-08-18,2023-08-19,1,376,71,0,1,257,96,34,Food,674.19,5844,Medium,64722.240000000005
3131,B,2023-08-18,2023-08-19,9,354,243,0,0,323,63,4,Food,740.86,5772,Medium,46674.18
8322,C,2023-08-18,2023-08-19,5,363,238,0,0,499,51,85,Clothing,423.2,8540,Medium,21583.2
7500,C,2023-08-18,2023-08-19,8,778,189,0,1,101,79,90,Electronics,762.43,8681,High,60231.969999999994
1815,B,2023-08-18,2023-08-19,3,776,483,0,0,224,70,14,Food,478.17,8008,Medium,33471.9
9634,A,2023-08-18,2023-08-19,4,128,49,0,0,340,9,90,Electronics,329.69,7545,Medium,2967.21
7666,B,2023-08-18,2023-08-19,4,566,204,0,1,216,94,13,Food,328.74,6230,Medium,30901.56
1142,C,2023-08-18,2023-08-19,8,134,53,1,0,486,41,90,Food,183.91,9299,High,7540.3099999999995
2410,C,2023-08-18,2023-08-19,9,848,309,0,0,363,40,41,Clothing,723.37,6455,Low,28934.8
1534,D,2023-08-18,2023-08-19,3,393,480,0,1,136,16,79,Electronics,166.05,9714,Medium,2656.8
4364,A,2023-08-18,2023-08-19,7,701,223,1,0,410,25,91,Food,639.85,4522,High,15996.25
2032,D,2023-08-18,2023-08-19,9,302,155,0,0,315,10,57,Furniture,668.71,6435,Low,6687.1
4342,C,2023-08-18,2023-08-19,2,839,359,0,0,148,30,87,Furniture,293.77,3255,High,8813.099999999999
7085,C,2023-08-18,2023-08-19,4,167,50,0,0,316,9,22,Electronics,493.74,9710,Medium,4443.66
5500,D,2023-08-18,2023-08-19,3,230,240,0,0,158,40,10,Furniture,674.21,1731,High,26968.4
2172,D,2023-08-18,2023-08-19,8,976,329,0,1,159,57,69,Clothing,10.17,2890,High,579.6899999999999
5517,C,2023-08-18,2023-08-19,4,210,160,0,0,444,46,68,Electronics,281.99,9222,Low,12971.54
9007,D,2023-08-18,2023-08-19,9,623,128,1,0,177,7,50,Furniture,385.84,8946,Low,2700.8799999999997
2641,D,2023-08-18,2023-08-19,1,387,84,0,0,218,43,16,Electronics,931.54,9256,High,40056.22
1471,A,2023-08-18,2023-08-19,1,786,68,0,0,455,48,96,Clothing,469.59,1060,Medium,22540.32
3940,C,2023-08-18,2023-08-19,4,930,384,0,0,418,76,11,Electronics,511.91,9285,High,38905.16
9738,B,2023-08-18,2023-08-19,3,765,372,0,0,226,57,97,Furniture,667.48,2824,High,38046.36
5726,A,2023-08-18,2023-08-19,3,142,54,0,1,306,17,99,Clothing,456.97,3187,Low,7768.490000000001
8670,B,2023-08-19,2023-08-20,2,974,84,0,1,259,25,68,Clothing,438.06,3505,Low,10951.5
4723,D,2023-08-19,2023-08-20,2,816,344,0,0,421,7,87,Clothing,974.63,2003,Low,6822.41
1363,D,2023-08-19,2023-08-20,8,783,467,0,0,184,55,67,Clothing,814.2,6869,Low,44781.0
4309,B,2023-08-19,2023-08-20,1,393,428,0,0,103,19,20,Food,704.74,1298,Low,13390.06
1545,D,2023-08-19,2023-08-20,8,384,328,0,0,256,81,65,Clothing,485.73,9809,Medium,39344.130000000005
4240,D,2023-08-19,2023-08-20,3,922,79,0,0,276,32,33,Clothing,352.85,1496,Medium,11291.2
7665,A,2023-08-19,2023-08-20,2,663,219,0,0,448,87,10,Food,595.98,8648,High,51850.26
2936,B,2023-08-19,2023-08-20,9,726,423,0,0,378,32,67,Clothing,451.75,8518,Low,14456.0
1882,A,2023-08-19,2023-08-20,5,118,109,0,0,486,26,55,Furniture,471.92,1222,Low,12269.92
4840,B,2023-08-19,2023-08-20,5,606,252,0,1,409,72,32,Electronics,229.39,5945,High,16516.079999999998
7923,A,2023-08-19,2023-08-20,6,646,496,0,0,351,22,45,Electronics,793.36,2155,Low,17453.920000000002
5611,C,2023-08-19,2023-08-20,4,147,316,1,0,179,55,59,Electronics,793.17,3993,High,43624.35
6204,C,2023-08-19,2023-08-20,7,844,163,0,0,143,57,31,Clothing,307.91,1027,Medium,17550.870000000003
8288,B,2023-08-19,2023-08-20,7,318,102,1,0,317,8,85,Food,296.23,9268,Medium,2369.84
4203,C,2023-08-19,2023-08-20,9,721,112,0,0,298,46,88,Electronics,285.27,5258,Medium,13122.419999999998
3244,A,2023-08-19,2023-08-20,6,865,251,0,0,279,5,88,Food,171.02,1416,Medium,855.1
1018,B,2023-08-19,2023-08-20,1,287,151,0,0,307,12,52,Electronics,859.64,7948,High,10315.68
1641,C,2023-08-19,2023-08-20,9,130,335,1,0,293,27,10,Electronics,272.93,1537,Low,7369.110000000001
4083,C,2023-08-19,2023-08-20,9,358,397,0,1,111,84,6,Clothing,701.67,4741,High,58940.28
6200,B,2023-08-19,2023-08-20,5,774,367,0,0,304,11,92,Clothing,108.66,1250,Low,1195.26
9521,C,2023-08-19,2023-08-20,7,443,250,0,0,488,36,1,Food,738.03,7867,High,26569.079999999998
1865,C,2023-08-19,2023-08-20,1,407,353,0,0,435,52,46,Electronics,155.83,8694,Medium,8103.160000000001
1773,B,2023-08-19,2023-08-20,4,170,87,0,0,225,2,74,Furniture,167.22,5873,Medium,334.44
5732,C,2023-08-19,2023-08-20,4,406,494,0,0,447,74,30,Furniture,833.22,8864,Medium,61658.28
4518,C,2023-08-20,2023-08-21,5,667,458,0,0,171,71,79,Electronics,298.01,6273,Medium,21158.71
7795,C,2023-08-20,2023-08-21,6,198,492,1,0,319,12,78,Electronics,180.66,2721,High,2167.92
7984,C,2023-08-20,2023-08-21,4,120,99,1,0,401,55,63,Furniture,541.52,3498,Medium,29783.6
3567,D,2023-08-20,2023-08-21,6,996,119,1,0,171,80,88,Electronics,84.11,8570,Low,6728.8
2674,B,2023-08-20,2023-08-21,7,719,384,1,0,448,31,63,Food,713.32,1360,Low,22112.920000000002
1739,D,2023-08-20,2023-08-21,3,664,302,0,0,220,91,74,Electronics,842.93,6368,Medium,76706.62999999999
2545,D,2023-08-20,2023-08-21,9,105,203,1,1,373,32,90,Clothing,255.92,3131,Low,8189.44
6127,A,2023-08-20,2023-08-21,8,330,148,0,0,399,64,1,Clothing,701.02,9439,High,44865.28
7947,D,2023-08-20,2023-08-21,1,181,200,1,0,142,91,20,Furniture,63.25,6305,High,5755.75
7620,D,2023-08-20,2023-08-21,2,316,294,0,0,307,59,29,Electronics,483.24,8588,High,28511.16
5555,A,2023-08-20,2023-08-21,2,434,2,0,0,313,25,34,Clothing,952.43,6990,High,23810.75
6645,C,2023-08-20,2023-08-21,9,658,399,0,0,434,69,66,Electronics,542.68,4821,High,37444.92
9943,C,2023-08-20,2023-08-21,9,963,67,0,0,176,68,66,Food,416.67,7125,Medium,28333.56
8124,D,2023-08-20,2023-08-21,9,973,153,1,0,249,44,2,Clothing,15.8,2163,Medium,695.2
4732,A,2023-08-20,2023-08-21,1,852,493,1,0,351,43,72,Furniture,263.37,1894,Low,11324.91
3283,C,2023-08-20,2023-08-21,7,789,181,0,0,159,15,54,Electronics,434.2,6108,High,6513.0
9669,A,2023-08-20,2023-08-21,3,693,12,0,0,312,13,89,Furniture,383.65,7622,Medium,4987.45
7998,B,2023-08-20,2023-08-21,9,898,188,0,0,162,97,18,Clothing,444.57,1827,Low,43123.29
6413,B,2023-08-20,2023-08-21,8,803,19,0,0,379,69,81,Clothing,33.41,7111,Medium,2305.29
2269,B,2023-08-20,2023-08-21,3,754,338,0,0,292,70,30,Clothing,535.93,5315,High,37515.1
8868,B,2023-08-20,2023-08-21,1,925,282,0,0,128,45,8,Food,258.83,6257,High,11647.349999999999
3603,D,2023-08-20,2023-08-21,9,890,385,0,1,484,25,42,Food,406.59,7708,Low,10164.75
6961,B,2023-08-20,2023-08-21,1,652,9,1,0,479,25,29,Clothing,887.55,5743,Medium,22188.75
9569,B,2023-08-20,2023-08-21,3,558,187,0,0,100,10,51,Electronics,829.83,2427,Low,8298.300000000001
8557,A,2023-08-21,2023-08-22,6,882,344,0,0,172,62,83,Food,403.99,6148,Low,25047.38
2680,C,2023-08-21,2023-08-22,6,186,18,1,0,376,12,24,Clothing,63.52,4111,High,762.24
9433,A,2023-08-21,2023-08-22,4,614,142,1,1,305,67,82,Electronics,890.01,3984,High,59630.67
6682,D,2023-08-21,2023-08-22,2,822,102,1,1,255,29,10,Furniture,405.0,5046,Low,11745.0
9084,B,2023-08-21,2023-08-22,6,612,302,0,0,245,93,16,Food,484.75,8732,High,45081.75
6367,C,2023-08-21,2023-08-22,5,686,240,0,1,452,43,50,Clothing,94.84,8491,High,4078.1200000000003
1069,C,2023-08-21,2023-08-22,6,577,151,0,0,151,88,41,Food,695.62,8948,Medium,61214.56
4924,B,2023-08-21,2023-08-22,7,597,271,0,0,421,88,54,Electronics,715.0,9441,Low,62920.0
7200,B,2023-08-21,2023-08-22,9,842,336,0,0,214,89,44,Electronics,414.58,5087,High,36897.619999999995
3007,D,2023-08-21,2023-08-22,7,548,187,0,0,325,37,60,Electronics,889.99,1295,High,32929.63
9992,D,2023-08-21,2023-08-22,4,687,463,0,1,187,69,69,Food,58.15,3510,High,4012.35
9119,B,2023-08-21,2023-08-22,5,359,209,1,0,161,11,79,Clothing,314.47,1288,High,3459.17
3779,B,2023-08-21,2023-08-22,6,636,176,1,0,118,40,23,Electronics,214.78,1195,High,8591.2
5920,B,2023-08-21,2023-08-22,9,299,387,0,1,357,63,95,Food,700.93,2574,High,44158.59
1755,B,2023-08-21,2023-08-22,5,562,193,0,0,297,22,94,Furniture,212.62,9842,Low,4677.64
7495,C,2023-08-21,2023-08-22,5,193,176,1,0,410,15,71,Food,705.7,3927,Medium,10585.5
6935,D,2023-08-21,2023-08-22,7,451,368,0,0,178,9,20,Food,798.59,9752,Medium,7187.31
3330,B,2023-08-21,2023-08-22,2,207,414,1,0,110,70,39,Furniture,785.41,5513,Low,54978.7
6705,B,2023-08-21,2023-08-22,3,454,65,1,0,243,64,3,Furniture,37.77,1214,High,2417.28
9301,C,2023-08-21,2023-08-22,2,568,309,0,0,343,90,3,Furniture,931.21,6602,High,83808.90000000001
2016,A,2023-08-21,2023-08-22,2,194,1,0,0,184,6,31,Furniture,717.49,9388,Low,4304.9400000000005
8347,B,2023-08-21,2023-08-22,3,967,316,0,0,126,96,7,Electronics,814.66,3185,High,78207.36
9216,C,2023-08-21,2023-08-22,6,190,270,0,0,377,43,1,Clothing,649.29,7734,Medium,27919.469999999998
5938,C,2023-08-21,2023-08-22,5,143,59,0,1,102,20,56,Furniture,533.83,4551,Medium,10676.6
3838,A,2023-08-22,2023-08-23,5,555,367,0,0,358,99,27,Clothing,648.23,6929,Low,64174.770000000004
1737,D,2023-08-22,2023-08-23,2,483,42,1,0,342,43,65,Clothing,366.53,1343,High,15760.789999999999
7200,D,2023-08-22,2023-08-23,2,122,92,0,0,142,62,70,Electronics,463.24,8459,High,28720.88
